snapshot_index,case_name,dataset_split,time_s,water_height_m,obstacle_height_m,obstacle_front_x_m,obstacle_width_m
24049,surrVal_052_H0283_obsH0041_x0316,validation_lhs,0.375,0.283072,0.041194,0.315574,0.024
24050,surrVal_052_H0283_obsH0041_x0316,validation_lhs,0.4,0.283072,0.041194,0.315574,0.024
24051,surrVal_052_H0283_obsH0041_x0316,validation_lhs,0.425,0.283072,0.041194,0.315574,0.024
24052,surrVal_052_H0283_obsH0041_x0316,validation_lhs,0.45,0.283072,0.041194,0.315574,0.024
24053,surrVal_052_H0283_obsH0041_x0316,validation_lhs,0.475,0.283072,0.041194,0.315574,0.024
24054,surrVal_052_H0283_obsH0041_x0316,validation_lhs,0.5,0.283072,0.041194,0.315574,0.024
24055,surrVal_052_H0283_obsH0041_x0316,validation_lhs,0.525,0.283072,0.041194,0.315574,0.024
24056,surrVal_052_H0283_obsH0041_x0316,validation_lhs,0.55,0.283072,0.041194,0.315574,0.024
24057,surrVal_052_H0283_obsH0041_x0316,validation_lhs,0.575,0.283072,0.041194,0.315574,0.024
24058,surrVal_052_H0283_obsH0041_x0316,validation_lhs,0.6,0.283072,0.041194,0.315574,0.024
24059,surrVal_052_H0283_obsH0041_x0316,validation_lhs,0.625,0.283072,0.041194,0.315574,0.024
24060,surrVal_052_H0283_obsH0041_x0316,validation_lhs,0.65,0.283072,0.041194,0.315574,0.024
24061,surrVal_052_H0283_obsH0041_x0316,validation_lhs,0.675,0.283072,0.041194,0.315574,0.024
24062,surrVal_052_H0283_obsH0041_x0316,validation_lhs,0.7,0.283072,0.041194,0.315574,0.024
24063,surrVal_052_H0283_obsH0041_x0316,validation_lhs,0.725,0.283072,0.041194,0.315574,0.024
24064,surrVal_052_H0283_obsH0041_x0316,validation_lhs,0.75,0.283072,0.041194,0.315574,0.024
24065,surrVal_052_H0283_obsH0041_x0316,validation_lhs,0.775,0.283072,0.041194,0.315574,0.024
24066,surrVal_052_H0283_obsH0041_x0316,validation_lhs,0.8,0.283072,0.041194,0.315574,0.024
24067,surrVal_052_H0283_obsH0041_x0316,validation_lhs,0.825,0.283072,0.041194,0.315574,0.024
24068,surrVal_052_H0283_obsH0041_x0316,validation_lhs,0.85,0.283072,0.041194,0.315574,0.024
24069,surrVal_052_H0283_obsH0041_x0316,validation_lhs,0.875,0.283072,0.041194,0.315574,0.024
24070,surrVal_052_H0283_obsH0041_x0316,validation_lhs,0.9,0.283072,0.041194,0.315574,0.024
24071,surrVal_052_H0283_obsH0041_x0316,validation_lhs,0.925,0.283072,0.041194,0.315574,0.024
24072,surrVal_052_H0283_obsH0041_x0316,validation_lhs,0.95,0.283072,0.041194,0.315574,0.024
24073,surrVal_052_H0283_obsH0041_x0316,validation_lhs,0.975,0.283072,0.041194,0.315574,0.024
24074,surrVal_052_H0283_obsH0041_x0316,validation_lhs,1.0,0.283072,0.041194,0.315574,0.024
24075,surrVal_052_H0283_obsH0041_x0316,validation_lhs,1.025,0.283072,0.041194,0.315574,0.024
24076,surrVal_052_H0283_obsH0041_x0316,validation_lhs,1.05,0.283072,0.041194,0.315574,0.024
24077,surrVal_052_H0283_obsH0041_x0316,validation_lhs,1.075,0.283072,0.041194,0.315574,0.024
24078,surrVal_052_H0283_obsH0041_x0316,validation_lhs,1.1,0.283072,0.041194,0.315574,0.024
24079,surrVal_052_H0283_obsH0041_x0316,validation_lhs,1.125,0.283072,0.041194,0.315574,0.024
24080,surrVal_052_H0283_obsH0041_x0316,validation_lhs,1.15,0.283072,0.041194,0.315574,0.024
24081,surrVal_052_H0283_obsH0041_x0316,validation_lhs,1.175,0.283072,0.041194,0.315574,0.024
24082,surrVal_052_H0283_obsH0041_x0316,validation_lhs,1.2,0.283072,0.041194,0.315574,0.024
24083,surrVal_052_H0283_obsH0041_x0316,validation_lhs,1.225,0.283072,0.041194,0.315574,0.024
24084,surrVal_052_H0283_obsH0041_x0316,validation_lhs,1.25,0.283072,0.041194,0.315574,0.024
24085,surrVal_052_H0283_obsH0041_x0316,validation_lhs,1.275,0.283072,0.041194,0.315574,0.024
24086,surrVal_052_H0283_obsH0041_x0316,validation_lhs,1.3,0.283072,0.041194,0.315574,0.024
24087,surrVal_052_H0283_obsH0041_x0316,validation_lhs,1.325,0.283072,0.041194,0.315574,0.024
24088,surrVal_052_H0283_obsH0041_x0316,validation_lhs,1.35,0.283072,0.041194,0.315574,0.024
24089,surrVal_052_H0283_obsH0041_x0316,validation_lhs,1.375,0.283072,0.041194,0.315574,0.024
24090,surrVal_052_H0283_obsH0041_x0316,validation_lhs,1.4,0.283072,0.041194,0.315574,0.024
24091,surrVal_052_H0283_obsH0041_x0316,validation_lhs,1.425,0.283072,0.041194,0.315574,0.024
24092,surrVal_052_H0283_obsH0041_x0316,validation_lhs,1.45,0.283072,0.041194,0.315574,0.024
24093,surrVal_052_H0283_obsH0041_x0316,validation_lhs,1.475,0.283072,0.041194,0.315574,0.024
24094,surrVal_052_H0283_obsH0041_x0316,validation_lhs,1.5,0.283072,0.041194,0.315574,0.024
24095,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.0,0.270073,0.042735,0.296348,0.024
24096,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.025,0.270073,0.042735,0.296348,0.024
24097,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.05,0.270073,0.042735,0.296348,0.024
24098,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.075,0.270073,0.042735,0.296348,0.024
24099,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.1,0.270073,0.042735,0.296348,0.024
24100,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.125,0.270073,0.042735,0.296348,0.024
24101,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.15,0.270073,0.042735,0.296348,0.024
24102,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.175,0.270073,0.042735,0.296348,0.024
24103,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.2,0.270073,0.042735,0.296348,0.024
24104,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.225,0.270073,0.042735,0.296348,0.024
24105,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.25,0.270073,0.042735,0.296348,0.024
24106,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.275,0.270073,0.042735,0.296348,0.024
24107,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.3,0.270073,0.042735,0.296348,0.024
24108,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.325,0.270073,0.042735,0.296348,0.024
24109,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.35,0.270073,0.042735,0.296348,0.024
24110,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.375,0.270073,0.042735,0.296348,0.024
24111,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.4,0.270073,0.042735,0.296348,0.024
24112,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.425,0.270073,0.042735,0.296348,0.024
24113,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.45,0.270073,0.042735,0.296348,0.024
24114,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.475,0.270073,0.042735,0.296348,0.024
24115,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.5,0.270073,0.042735,0.296348,0.024
24116,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.525,0.270073,0.042735,0.296348,0.024
24117,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.55,0.270073,0.042735,0.296348,0.024
24118,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.575,0.270073,0.042735,0.296348,0.024
24119,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.6,0.270073,0.042735,0.296348,0.024
24120,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.625,0.270073,0.042735,0.296348,0.024
24121,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.65,0.270073,0.042735,0.296348,0.024
24122,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.675,0.270073,0.042735,0.296348,0.024
24123,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.7,0.270073,0.042735,0.296348,0.024
24124,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.725,0.270073,0.042735,0.296348,0.024
24125,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.75,0.270073,0.042735,0.296348,0.024
24126,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.775,0.270073,0.042735,0.296348,0.024
24127,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.8,0.270073,0.042735,0.296348,0.024
24128,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.825,0.270073,0.042735,0.296348,0.024
24129,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.85,0.270073,0.042735,0.296348,0.024
24130,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.875,0.270073,0.042735,0.296348,0.024
24131,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.9,0.270073,0.042735,0.296348,0.024
24132,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.925,0.270073,0.042735,0.296348,0.024
24133,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.95,0.270073,0.042735,0.296348,0.024
24134,surrVal_053_H0270_obsH0043_x0296,validation_lhs,0.975,0.270073,0.042735,0.296348,0.024
24135,surrVal_053_H0270_obsH0043_x0296,validation_lhs,1.0,0.270073,0.042735,0.296348,0.024
24136,surrVal_053_H0270_obsH0043_x0296,validation_lhs,1.025,0.270073,0.042735,0.296348,0.024
24137,surrVal_053_H0270_obsH0043_x0296,validation_lhs,1.05,0.270073,0.042735,0.296348,0.024
24138,surrVal_053_H0270_obsH0043_x0296,validation_lhs,1.075,0.270073,0.042735,0.296348,0.024
24139,surrVal_053_H0270_obsH0043_x0296,validation_lhs,1.1,0.270073,0.042735,0.296348,0.024
24140,surrVal_053_H0270_obsH0043_x0296,validation_lhs,1.125,0.270073,0.042735,0.296348,0.024
24141,surrVal_053_H0270_obsH0043_x0296,validation_lhs,1.15,0.270073,0.042735,0.296348,0.024
24142,surrVal_053_H0270_obsH0043_x0296,validation_lhs,1.175,0.270073,0.042735,0.296348,0.024
24143,surrVal_053_H0270_obsH0043_x0296,validation_lhs,1.2,0.270073,0.042735,0.296348,0.024
24144,surrVal_053_H0270_obsH0043_x0296,validation_lhs,1.225,0.270073,0.042735,0.296348,0.024
24145,surrVal_053_H0270_obsH0043_x0296,validation_lhs,1.25,0.270073,0.042735,0.296348,0.024
24146,surrVal_053_H0270_obsH0043_x0296,validation_lhs,1.275,0.270073,0.042735,0.296348,0.024
24147,surrVal_053_H0270_obsH0043_x0296,validation_lhs,1.3,0.270073,0.042735,0.296348,0.024
24148,surrVal_053_H0270_obsH0043_x0296,validation_lhs,1.325,0.270073,0.042735,0.296348,0.024
24149,surrVal_053_H0270_obsH0043_x0296,validation_lhs,1.35,0.270073,0.042735,0.296348,0.024
24150,surrVal_053_H0270_obsH0043_x0296,validation_lhs,1.375,0.270073,0.042735,0.296348,0.024
24151,surrVal_053_H0270_obsH0043_x0296,validation_lhs,1.4,0.270073,0.042735,0.296348,0.024
24152,surrVal_053_H0270_obsH0043_x0296,validation_lhs,1.425,0.270073,0.042735,0.296348,0.024
24153,surrVal_053_H0270_obsH0043_x0296,validation_lhs,1.45,0.270073,0.042735,0.296348,0.024
24154,surrVal_053_H0270_obsH0043_x0296,validation_lhs,1.475,0.270073,0.042735,0.296348,0.024
24155,surrVal_053_H0270_obsH0043_x0296,validation_lhs,1.5,0.270073,0.042735,0.296348,0.024
24156,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.0,0.3052,0.048331,0.343155,0.024
24157,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.025,0.3052,0.048331,0.343155,0.024
24158,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.05,0.3052,0.048331,0.343155,0.024
24159,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.075,0.3052,0.048331,0.343155,0.024
24160,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.1,0.3052,0.048331,0.343155,0.024
24161,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.125,0.3052,0.048331,0.343155,0.024
24162,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.15,0.3052,0.048331,0.343155,0.024
24163,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.175,0.3052,0.048331,0.343155,0.024
24164,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.2,0.3052,0.048331,0.343155,0.024
24165,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.225,0.3052,0.048331,0.343155,0.024
24166,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.25,0.3052,0.048331,0.343155,0.024
24167,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.275,0.3052,0.048331,0.343155,0.024
24168,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.3,0.3052,0.048331,0.343155,0.024
24169,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.325,0.3052,0.048331,0.343155,0.024
24170,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.35,0.3052,0.048331,0.343155,0.024
24171,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.375,0.3052,0.048331,0.343155,0.024
24172,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.4,0.3052,0.048331,0.343155,0.024
24173,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.425,0.3052,0.048331,0.343155,0.024
24174,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.45,0.3052,0.048331,0.343155,0.024
24175,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.475,0.3052,0.048331,0.343155,0.024
24176,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.5,0.3052,0.048331,0.343155,0.024
24177,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.525,0.3052,0.048331,0.343155,0.024
24178,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.55,0.3052,0.048331,0.343155,0.024
24179,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.575,0.3052,0.048331,0.343155,0.024
24180,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.6,0.3052,0.048331,0.343155,0.024
24181,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.625,0.3052,0.048331,0.343155,0.024
24182,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.65,0.3052,0.048331,0.343155,0.024
24183,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.675,0.3052,0.048331,0.343155,0.024
24184,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.7,0.3052,0.048331,0.343155,0.024
24185,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.725,0.3052,0.048331,0.343155,0.024
24186,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.75,0.3052,0.048331,0.343155,0.024
24187,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.775,0.3052,0.048331,0.343155,0.024
24188,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.8,0.3052,0.048331,0.343155,0.024
24189,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.825,0.3052,0.048331,0.343155,0.024
24190,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.85,0.3052,0.048331,0.343155,0.024
24191,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.875,0.3052,0.048331,0.343155,0.024
24192,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.9,0.3052,0.048331,0.343155,0.024
24193,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.925,0.3052,0.048331,0.343155,0.024
24194,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.95,0.3052,0.048331,0.343155,0.024
24195,surrVal_054_H0305_obsH0048_x0343,validation_lhs,0.975,0.3052,0.048331,0.343155,0.024
24196,surrVal_054_H0305_obsH0048_x0343,validation_lhs,1.0,0.3052,0.048331,0.343155,0.024
24197,surrVal_054_H0305_obsH0048_x0343,validation_lhs,1.025,0.3052,0.048331,0.343155,0.024
24198,surrVal_054_H0305_obsH0048_x0343,validation_lhs,1.05,0.3052,0.048331,0.343155,0.024
24199,surrVal_054_H0305_obsH0048_x0343,validation_lhs,1.075,0.3052,0.048331,0.343155,0.024
24200,surrVal_054_H0305_obsH0048_x0343,validation_lhs,1.1,0.3052,0.048331,0.343155,0.024
24201,surrVal_054_H0305_obsH0048_x0343,validation_lhs,1.125,0.3052,0.048331,0.343155,0.024
24202,surrVal_054_H0305_obsH0048_x0343,validation_lhs,1.15,0.3052,0.048331,0.343155,0.024
24203,surrVal_054_H0305_obsH0048_x0343,validation_lhs,1.175,0.3052,0.048331,0.343155,0.024
24204,surrVal_054_H0305_obsH0048_x0343,validation_lhs,1.2,0.3052,0.048331,0.343155,0.024
24205,surrVal_054_H0305_obsH0048_x0343,validation_lhs,1.225,0.3052,0.048331,0.343155,0.024
24206,surrVal_054_H0305_obsH0048_x0343,validation_lhs,1.25,0.3052,0.048331,0.343155,0.024
24207,surrVal_054_H0305_obsH0048_x0343,validation_lhs,1.275,0.3052,0.048331,0.343155,0.024
24208,surrVal_054_H0305_obsH0048_x0343,validation_lhs,1.3,0.3052,0.048331,0.343155,0.024
24209,surrVal_054_H0305_obsH0048_x0343,validation_lhs,1.325,0.3052,0.048331,0.343155,0.024
24210,surrVal_054_H0305_obsH0048_x0343,validation_lhs,1.35,0.3052,0.048331,0.343155,0.024
24211,surrVal_054_H0305_obsH0048_x0343,validation_lhs,1.375,0.3052,0.048331,0.343155,0.024
24212,surrVal_054_H0305_obsH0048_x0343,validation_lhs,1.4,0.3052,0.048331,0.343155,0.024
24213,surrVal_054_H0305_obsH0048_x0343,validation_lhs,1.425,0.3052,0.048331,0.343155,0.024
24214,surrVal_054_H0305_obsH0048_x0343,validation_lhs,1.45,0.3052,0.048331,0.343155,0.024
24215,surrVal_054_H0305_obsH0048_x0343,validation_lhs,1.475,0.3052,0.048331,0.343155,0.024
24216,surrVal_054_H0305_obsH0048_x0343,validation_lhs,1.5,0.3052,0.048331,0.343155,0.024
24217,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.0,0.313573,0.032487,0.266892,0.024
24218,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.025,0.313573,0.032487,0.266892,0.024
24219,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.05,0.313573,0.032487,0.266892,0.024
24220,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.075,0.313573,0.032487,0.266892,0.024
24221,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.1,0.313573,0.032487,0.266892,0.024
24222,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.125,0.313573,0.032487,0.266892,0.024
24223,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.15,0.313573,0.032487,0.266892,0.024
24224,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.175,0.313573,0.032487,0.266892,0.024
24225,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.2,0.313573,0.032487,0.266892,0.024
24226,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.225,0.313573,0.032487,0.266892,0.024
24227,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.25,0.313573,0.032487,0.266892,0.024
24228,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.275,0.313573,0.032487,0.266892,0.024
24229,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.3,0.313573,0.032487,0.266892,0.024
24230,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.325,0.313573,0.032487,0.266892,0.024
24231,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.35,0.313573,0.032487,0.266892,0.024
24232,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.375,0.313573,0.032487,0.266892,0.024
24233,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.4,0.313573,0.032487,0.266892,0.024
24234,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.425,0.313573,0.032487,0.266892,0.024
24235,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.45,0.313573,0.032487,0.266892,0.024
24236,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.475,0.313573,0.032487,0.266892,0.024
24237,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.5,0.313573,0.032487,0.266892,0.024
24238,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.525,0.313573,0.032487,0.266892,0.024
24239,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.55,0.313573,0.032487,0.266892,0.024
24240,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.575,0.313573,0.032487,0.266892,0.024
24241,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.6,0.313573,0.032487,0.266892,0.024
24242,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.625,0.313573,0.032487,0.266892,0.024
24243,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.65,0.313573,0.032487,0.266892,0.024
24244,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.675,0.313573,0.032487,0.266892,0.024
24245,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.7,0.313573,0.032487,0.266892,0.024
24246,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.725,0.313573,0.032487,0.266892,0.024
24247,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.75,0.313573,0.032487,0.266892,0.024
24248,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.775,0.313573,0.032487,0.266892,0.024
24249,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.8,0.313573,0.032487,0.266892,0.024
24250,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.825,0.313573,0.032487,0.266892,0.024
24251,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.85,0.313573,0.032487,0.266892,0.024
24252,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.875,0.313573,0.032487,0.266892,0.024
24253,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.9,0.313573,0.032487,0.266892,0.024
24254,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.925,0.313573,0.032487,0.266892,0.024
24255,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.95,0.313573,0.032487,0.266892,0.024
24256,surrVal_055_H0314_obsH0032_x0267,validation_lhs,0.975,0.313573,0.032487,0.266892,0.024
24257,surrVal_055_H0314_obsH0032_x0267,validation_lhs,1.0,0.313573,0.032487,0.266892,0.024
24258,surrVal_055_H0314_obsH0032_x0267,validation_lhs,1.025,0.313573,0.032487,0.266892,0.024
24259,surrVal_055_H0314_obsH0032_x0267,validation_lhs,1.05,0.313573,0.032487,0.266892,0.024
24260,surrVal_055_H0314_obsH0032_x0267,validation_lhs,1.075,0.313573,0.032487,0.266892,0.024
24261,surrVal_055_H0314_obsH0032_x0267,validation_lhs,1.1,0.313573,0.032487,0.266892,0.024
24262,surrVal_055_H0314_obsH0032_x0267,validation_lhs,1.125,0.313573,0.032487,0.266892,0.024
24263,surrVal_055_H0314_obsH0032_x0267,validation_lhs,1.15,0.313573,0.032487,0.266892,0.024
24264,surrVal_055_H0314_obsH0032_x0267,validation_lhs,1.175,0.313573,0.032487,0.266892,0.024
24265,surrVal_055_H0314_obsH0032_x0267,validation_lhs,1.2,0.313573,0.032487,0.266892,0.024
24266,surrVal_055_H0314_obsH0032_x0267,validation_lhs,1.225,0.313573,0.032487,0.266892,0.024
24267,surrVal_055_H0314_obsH0032_x0267,validation_lhs,1.25,0.313573,0.032487,0.266892,0.024
24268,surrVal_055_H0314_obsH0032_x0267,validation_lhs,1.275,0.313573,0.032487,0.266892,0.024
24269,surrVal_055_H0314_obsH0032_x0267,validation_lhs,1.3,0.313573,0.032487,0.266892,0.024
24270,surrVal_055_H0314_obsH0032_x0267,validation_lhs,1.325,0.313573,0.032487,0.266892,0.024
24271,surrVal_055_H0314_obsH0032_x0267,validation_lhs,1.35,0.313573,0.032487,0.266892,0.024
24272,surrVal_055_H0314_obsH0032_x0267,validation_lhs,1.375,0.313573,0.032487,0.266892,0.024
24273,surrVal_055_H0314_obsH0032_x0267,validation_lhs,1.4,0.313573,0.032487,0.266892,0.024
24274,surrVal_055_H0314_obsH0032_x0267,validation_lhs,1.425,0.313573,0.032487,0.266892,0.024
24275,surrVal_055_H0314_obsH0032_x0267,validation_lhs,1.45,0.313573,0.032487,0.266892,0.024
24276,surrVal_055_H0314_obsH0032_x0267,validation_lhs,1.475,0.313573,0.032487,0.266892,0.024
